Date,IBOV
2017-04-03,0.0034931675489351
2017-04-04,0.0085568385701799
2017-04-05,-0.0151135033222339
2017-04-06,-0.0085218062524121
2017-04-07,0.005761175902714
2017-04-10,0.0008824485625378
2017-04-11,-0.0044856921887084
2017-04-12,-0.0072715972653821
2017-04-13,-0.016684404933325
2017-04-17,0.024018718365008
2017-04-18,-0.0027356804227869
2017-04-19,-0.0117208809364235
2017-04-20,0.0055829797971833
2017-04-24,0.0098492809083923
2017-04-25,0.0117877277174671
2017-04-26,-0.0043900042979062
2017-04-27,-0.002852209305911
2017-04-28,0.0112250104364766
2017-05-02,0.0201672706144977
2017-05-03,-0.0094121878840561
2017-05-04,-0.0186249886525251
2017-05-05,0.0130582920925643
2017-05-08,-0.0028001826206056
2017-05-09,0.0114763605286452
2017-05-10,0.0161742961465343
2017-05-11,0.0027913882702301
2017-05-12,0.0101276318516982
2017-05-15,0.0036938231069156
2017-05-16,0.0030668574933552
2017-05-17,-0.0166559897501601
2017-05-18,-0.0879923008587503
2017-05-19,0.0169164082666364
2017-05-22,-0.0154217021344529
2017-05-23,0.0160361908776935
2017-05-24,0.0094953879544221
2017-05-25,-0.0004742558135858
2017-05-26,0.0135701519920288
2017-05-29,-0.0050557852851681
2017-05-30,0.0031523972334186
2017-05-31,-0.0195584878521621
2017-06-01,-0.0067292819441565
2017-06-02,0.0035640321726146
2017-06-05,-0.0009758282542272
2017-06-06,0.0080864691753401
2017-06-07,0.0034310221586848
2017-06-08,-0.0065694701682733
2017-06-09,-0.008684428580534
2017-06-12,-0.0082139814502258
2017-06-13,0.0020907617504051
2017-06-14,0.0015203221789128
2017-06-16,-0.0047962792500363
2017-06-19,0.006296043877584
2017-06-20,-0.0201244880188344
2017-06-21,-6.582628443541072e-05
2017-06-22,0.0083934037720942
2017-06-23,-0.0030193236714975
2017-06-26,0.0180234747163881
2017-06-27,-0.0082491799060911
2017-06-28,0.0055614106201864
2017-06-29,0.0035634815698668
2017-06-30,0.0106203505840389
2017-07-03,0.0060413354531001
2017-07-04,-0.0007585335018963
2017-07-05,-0.0012335526315789
2017-07-06,-0.0108306678911865
2017-07-07,-0.0023691371858491
2017-07-10,0.0112801257982735
2017-07-11,0.0128044426814755
2017-07-12,0.0157287880686802
2017-07-13,0.0052748473070516
2017-07-14,0.0039583908680842
2017-07-17,-0.003423192126658
2017-07-18,0.0019321597252039
2017-07-19,-0.0024181946187517
2017-07-20,-0.0037127953359926
2017-07-21,-0.0039114232036712
2017-07-24,0.0064312658462679
2017-07-25,0.0087250384024577
2017-07-26,-0.0100048729975026
2017-07-27,0.0040916152651089
2017-07-28,0.0033702529221624
2017-07-31,0.0064583110676825
2017-08-01,0.0090412621359223
2017-08-02,0.0093210656082747
2017-08-03,-0.0053473546234509
2017-08-04,0.0018120011381164
2017-08-07,0.0155759514484739
2017-08-08,-0.0006034736532234
2017-08-09,-0.0033579286881986
2017-08-10,-0.0100338401974258
2017-08-11,0.0054782660616192
2017-08-14,0.0137472349648897
2017-08-15,0.0010251153254741
2017-08-16,0.0034964523443785
2017-08-17,-0.0089949558270402
2017-08-18,0.0108566132662517
2017-08-21,-0.0011642290620679
2017-08-22,0.0200480804254388
2017-08-23,0.006670380368799
2017-08-24,0.0092936802973977
2017-08-25,-0.0008294321904038
2017-08-28,-0.000801981033852
2017-08-29,0.004407395412366
2017-08-30,-0.0062245899341091
2017-08-31,-0.0007194650565697
2017-09-01,0.0153596385967389
2017-09-04,0.0028641741862824
2017-09-05,0.0003050090809522
2017-09-06,0.0174772352427547
2017-09-08,-0.0045360431537078
2017-09-11,0.0169679388059498
2017-09-12,0.0029602120588274
2017-09-13,0.0033405331437235
2017-09-14,-0.001751617906616
2017-09-15,0.0147340503904522
2017-09-18,0.0030756233747375
2017-09-19,-0.0002105540202658
2017-09-20,0.0003948719298707
2017-09-21,-0.0052628809010052
2017-09-22,-0.0028305380667689
2017-09-25,-0.0125613476588406
2017-09-26,-0.0016657039614201
2017-09-27,-0.0070237758850361
2017-09-28,-0.0031166578587205
2017-09-29,0.0098821482458166
2017-10-02,0.0008883624518802
2017-10-03,0.0323157611619149
2017-10-04,-0.0022406628193269
2017-10-05,0.0003525218367692
