Date,IBOV
2022-04-01,101.30917757647981
2022-04-04,101.06750889590748
2022-04-05,99.0716589304911
2022-04-06,98.52415436795307
2022-04-07,99.05249210410088
2022-04-08,98.60248835406964
2022-04-11,97.46164551371263
2022-04-12,96.7899732497771
2022-04-13,97.31914432620275
2022-04-14,96.81914015950137
2022-04-18,96.40663672197272
2022-04-19,95.88163234693627
2022-04-20,95.28746072883946
2022-04-22,92.56577138142823
2022-04-25,92.23826865223883
2022-04-26,90.1782514854291
2022-04-27,91.1249260410504
2022-04-28,91.59992999941672
2022-04-29,89.89741581179848
2022-05-02,88.86657388811578
2022-05-03,88.77407311727605
2022-05-04,90.28741906182557
2022-05-05,87.7540646172052
2022-05-06,87.61323011025098
2022-05-09,86.0423836865308
2022-05-10,85.9257160476338
2022-05-11,86.99822498520828
2022-05-12,88.07406728389411
2022-05-13,89.10407586729897
2022-05-16,90.19491829098584
2022-05-17,90.65825548546245
2022-05-18,88.53990449920423
2022-05-19,89.17157642980365
2022-05-20,90.40742006183392
2022-05-23,91.95576629805257
2022-05-24,92.15160126334395
2022-05-25,92.15076792306611
2022-05-26,93.2424436870308
2022-05-27,93.28577738147827
2022-05-30,92.52743772864783
2022-05-31,92.7932732772774
2022-06-01,92.80077333977792
2022-06-02,93.66161384678215
2022-06-03,92.58577154809632
2022-06-06,91.82243185359887
2022-06-07,91.72576438136994
2022-06-08,90.30741922849367
2022-06-09,89.24574371453106
2022-06-10,87.90156584638217
2022-06-13,85.499045825382
2022-06-14,85.05320877673992
2022-06-15,85.67321394344964
2022-06-17,83.18819323494374
2022-06-20,83.21152676272314
2022-06-21,83.07152559604675
2022-06-22,82.93569113075955
2022-06-23,81.73401445012054
2022-06-24,82.22735189459924
2022-06-27,83.97069975583142
2022-06-28,83.82653188776587
2022-06-29,83.01902515854313
2022-06-30,82.11901765848062
2022-07-01,82.4623538529489
2022-07-04,82.17485145709561
2022-07-05,81.91318260985521
2022-07-06,82.26651888765754
2022-07-07,83.94236618638503
