date,0
2016-04-01,100.96222908475934
2016-04-04,99.60430457683691
2016-04-05,99.17275230398809
2016-04-06,98.19195658048525
2016-04-07,99.52491315306136
2016-04-08,101.79514830866782
2016-04-11,101.14236826223673
2016-04-12,101.3844334045936
2016-04-13,101.58638337740456
2016-04-14,101.91927320932183
2016-04-15,103.21242799872317
2016-04-18,103.258523462566
2016-04-19,104.69556603628196
2016-04-20,102.72478170125001
2016-04-22,102.43677721841158
2016-04-25,102.28747155730862
2016-04-26,102.67919608616072
2016-04-27,105.4142868147623
2016-04-28,106.02474315589487
2016-04-29,106.94077367352838
2016-05-02,107.6911427596853
2016-05-03,106.04966374483647
2016-05-04,106.36471094074591
2016-05-05,104.73132790378588
2016-05-06,104.7095772595895
2016-05-09,104.87578751022679
2016-05-10,108.01470434636309
2016-05-11,108.83251913531491
2016-05-12,110.3001573650598
2016-05-13,109.87484239937986
2016-05-16,109.85525699020454
2016-05-17,108.28643560022083
2016-05-18,106.56777215082003
2016-05-19,105.72768853969248
2016-05-20,106.15470439302645
2016-05-23,105.49003672022484
2016-05-24,105.36806675351558
2016-05-25,103.86940475533754
2016-05-27,103.2910032985215
2016-05-30,103.38684219423888
2016-05-31,103.6577363532015
2016-06-01,104.41152361542467
2016-06-02,106.22900653404395
2016-06-03,107.32227203188647
2016-06-06,107.9033457491496
2016-06-07,107.038171430112
2016-06-08,108.16120569498989
2016-06-09,108.23068268281328
2016-06-10,106.79041002449792
2016-06-13,106.35353098437952
2016-06-14,104.70572907592157
2016-06-15,105.6892543354154
2016-06-16,106.50803994081504
2016-06-17,106.48930904828
2016-06-20,107.96781973616534
2016-06-21,108.53417841401345
2016-06-22,107.39758169228057
2016-06-23,108.4434926574001
2016-06-24,106.74040655048884
2016-06-27,106.86153049575853
2016-06-28,106.7634055248716
2016-06-29,106.5591409850589
2016-06-30,107.71786358958994
2016-07-01,107.95647821103496
2016-07-04,108.59881855406954
2016-07-05,108.72640198804065
2016-07-06,107.83369753243952
2016-07-07,107.81292287079751
2016-07-08,109.6212602780385
2016-07-11,111.36187844900958
2016-07-12,111.32014459914454
2016-07-13,112.3816833914975
2016-07-14,113.51517024428503
2016-07-15,113.83952405377794
2016-07-18,114.68996700232059
2016-07-19,116.12504655561484
2016-07-20,116.08087524621197
2016-07-21,116.02570241862978
2016-07-22,116.59304826355235
2016-07-25,116.37843821387509
2016-07-26,116.29318110347317
2016-07-27,116.49271672579864
2016-07-28,118.07457945044844
2016-07-29,119.50613479777874
2016-08-01,119.05494067247444
2016-08-02,118.25029197781072
2016-08-03,119.57297806412043
2016-08-04,120.75797861099645
2016-08-05,122.09955060994211
2016-08-08,120.85031258580845
2016-08-09,121.28387329220374
2016-08-10,119.83583886847649
2016-08-11,120.42056746569088
2016-08-12,120.20378455934578
2016-08-15,119.70597141880283
2016-08-16,118.75410712439344
2016-08-17,119.12400339339912
2016-08-18,118.57596415449909
2016-08-19,118.60170092426618
2016-08-22,117.18064129487024
2016-08-23,116.76950648571245
2016-08-24,116.64801025364797
2016-08-25,117.12204796414485
2016-08-26,116.61024811648512
2016-08-29,116.61221967630007
2016-08-30,116.71965070013613
2016-08-31,116.66405841785428
2016-09-01,117.771011535074
2016-09-02,120.6464046185097
2016-09-05,121.38301823376445
2016-09-06,123.17915170163629
2016-09-08,122.25418201812694
2016-09-09,120.22235436114433
2016-09-12,120.94466346870625
2016-09-13,119.1371921471394
2016-09-14,119.53845411538646
2016-09-15,120.36384111628531
2016-09-16,120.18949847067506
2016-09-19,120.71940385483101
2016-09-20,121.08155640988032
2016-09-21,123.38178159409212
2016-09-22,123.68730666423944
2016-09-23,122.65813183999346
2016-09-26,121.57053460389804
2016-09-27,122.7342293126092
2016-09-28,123.79926345366314
2016-09-29,123.16362464689297
2016-09-30,122.69136358848252
2016-10-03,124.43659246563166
2016-10-04,124.46854723574232
2016-10-05,124.99155683376944
2016-10-06,124.6209026180986
2016-10-07,125.22383844342949
2016-10-10,125.40899011640272
2016-10-11,124.7032858097141
2016-10-13,124.43148034221807
2016-10-14,124.9057791397497
2016-10-17,125.74538567168896
2016-10-18,127.28601765358177
2016-10-19,126.46240636967616
2016-10-20,125.76075885508631
2016-10-21,126.00249901880399
2016-10-24,126.93862428321133
2016-10-25,124.21463553817382
2016-10-26,123.20637104485324
2016-10-27,125.19289285854329
2016-10-28,125.52378957702106
2016-10-31,126.71284957197308
2016-11-01,124.17140080209943
2016-11-03,121.81023614001403
2016-11-04,121.29056763215613
2016-11-07,123.42099583240784
2016-11-08,123.19724599955053
2016-11-09,122.82193459532249
2016-11-10,120.112920953281
2016-11-11,116.63168906248245
2016-11-14,117.26552867192186
2016-11-16,117.98369739345598
2016-11-17,117.48249380781766
2016-11-18,117.2805862348994
