Date,IBOV
2024-01-02,-0.0110891679397846
2024-01-03,0.001032427259094
2024-01-04,-0.0121053344776186
2024-01-05,0.0060734915336899
2024-01-08,0.0030600728660914
2024-01-09,-0.0074003035634726
2024-01-10,-0.0046102231317565
2024-01-11,-0.001467429934042
2024-01-12,0.0025947385743481
2024-01-15,0.0040690750297738
2024-01-16,-0.0169326571422053
2024-01-17,-0.0059554194316828
2024-01-18,-0.0093990227506146
2024-01-19,0.0025134311476955
2024-01-22,-0.0081011626813751
2024-01-23,0.0131198559264467
2024-01-24,-0.0034850268588758
2024-01-25,0.0027617825624335
2024-01-26,0.0062261545303465
2024-01-29,-0.0035978195972613
2024-01-30,-0.0085678933565753
2024-01-31,0.0027472096199432
2024-02-01,0.0057063685891414
2024-02-02,-0.0101104443458566
2024-02-05,0.0032315893758549
2024-02-06,0.0221250382074251
2024-02-07,-0.0061955588271377
2024-02-08,-0.0107323621998641
2024-02-09,-0.0014896620572935
2024-02-14,-0.0078734007154797
2024-02-15,0.0061880993245051
2024-02-16,0.0072141717004161
2024-02-19,0.0024082159004397
2024-02-20,0.0068198022257355
2024-02-21,0.0008928846331475
2024-02-22,0.0016072966654361
2024-02-23,-0.0063113766018381
2024-02-26,0.00146809973806
2024-02-27,0.0160482682529763
2024-02-28,-0.0116486570632322
2024-02-29,-0.0087203718643156
2024-03-01,0.001240117811192
2024-03-04,-0.0064948134386128
2024-03-05,-0.001893393381694
2024-03-06,0.0061827663195366
2024-03-07,-0.0042672045930638
2024-03-08,-0.0098877980364656
2024-03-11,-0.0074525265402806
2024-03-12,0.0122419206495194
2024-03-13,0.002647491932199
2024-03-14,-0.002468634282768
2024-03-15,-0.0074242305583835
2024-03-18,0.0016726894005143
2024-03-19,0.0045291995525937
2024-03-20,0.0125148005551678
2024-03-21,-0.0074811229428848
2024-03-22,-0.0088327780335364
2024-03-25,-0.0007557448416478
2024-03-26,-0.0005357241335843
2024-03-27,0.0065267256804584
2024-03-28,0.0032500332834732
2024-04-01,-0.0087115357594491
2024-04-02,0.0044019214111348
2024-04-03,-0.001811068687328
2024-04-04,0.0008639783848316
2024-04-05,-0.004967511065072
2024-04-08,0.0162624709176228
2024-04-09,0.0080166385993776
2024-04-10,-0.0141350373392871
2024-04-11,-0.0051384572133631
2024-04-12,-0.0113818330245847
2024-04-15,-0.0048592253823066
2024-04-16,-0.0075398535114175
2024-04-17,-0.0017525665452733
2024-04-18,0.0002013352554139
2024-04-19,0.0074720602917968
2024-04-22,0.0035884402672548
2024-04-23,-0.0033844855183837
2024-04-24,-0.0032521494550452
2024-04-25,-0.0007615779895944
2024-04-26,0.0150827142467468
2024-04-29,0.006528302483284
2024-04-30,-0.011213015892958
2024-05-02,0.0095136749150281
2024-05-03,0.0109107786221109
2024-05-06,-0.0003346069146907
2024-05-07,0.0057914156274812
2024-05-08,0.0020973608853804
2024-05-09,-0.009986021115067
2024-05-10,-0.0045870128249133
2024-05-13,0.0043495297805642
2024-05-14,0.0028090983574577
2024-05-15,-0.0037894409212931
2024-05-16,0.0019995625956821
2024-05-17,-0.0010367621839044
2024-05-20,-0.0031213178203837
2024-05-21,-0.0026535995804337
