Date,IBOV
2022-01-03,-0.0085859838583502
2022-01-04,-0.0039260214391563
2022-01-05,-0.0242286067585061
2022-01-06,0.0054947230857573
2022-01-07,0.0114020145528304
2022-01-10,-0.0075351200848917
2022-01-11,0.0179900926970424
2022-01-12,0.0183755865830272
2022-01-13,-0.0014760706243022
2022-01-14,0.0132474177958874
2022-01-17,-0.0022070926230735
2022-01-18,-0.0015933715742511
2022-01-19,0.0139971085785095
2022-01-20,0.0100821197448455
2022-01-21,-0.0014665175707136
2022-01-24,-0.0109232435607937
2022-01-25,0.0194242334249015
2022-01-26,0.0157312576812782
2022-01-27,0.0066503544764413
2022-01-28,-0.0074522548190357
2022-01-31,0.0081630456233516
2022-02-01,0.0067533900416414
2022-02-02,-0.0087143273794267
2022-02-03,-0.0041458260892823
2022-02-04,0.0049151267726685
2022-02-07,-0.0022183616196712
2022-02-08,0.0021250758955677
2022-02-09,0.0020225600085534
2022-02-10,0.0079849903522108
2022-02-11,0.0018789862295891
2022-02-14,0.0020691719790089
2022-02-15,0.0074951452898328
2022-02-16,0.0045438688295831
2022-02-17,-0.0143513253053889
2022-02-18,-0.0066943837643577
2022-02-21,-0.0092490777525539
2022-02-22,0.0104452897739986
2022-02-23,-0.007830492860433
2022-02-24,-0.0037140204271123
2022-02-25,0.0138898845795396
2022-03-02,0.0179597320181719
2022-03-03,-6.946012120789824e-05
2022-03-04,-0.0060087178507545
2022-03-07,-0.0251672868948407
2022-03-08,-0.003494842866488
2022-03-09,0.0242529428162909
2022-03-10,-0.0020807726075504
2022-03-11,-0.017155978638607
2022-03-14,-0.0159784447647095
2022-03-15,-0.0088148606360526
2022-03-16,0.0197597261355189
2022-03-17,0.0176758585931311
2022-03-18,0.0197654674732039
2022-03-21,0.0073193364032919
2022-03-22,0.0096164607636348
2022-03-23,0.0015775291629716
2022-03-24,0.0135879513353822
2022-03-25,0.0002351893694405
2022-03-28,-0.0028803923379884
2022-03-29,0.0107463491047516
2022-03-30,0.0020497608612328
2022-03-31,-0.0021702976883418
2022-04-01,0.0130917757647981
2022-04-04,-0.0023854569383894
2022-04-05,-0.019747691292876
2022-04-06,-0.005526348992724
2022-04-07,0.0053625198768481
2022-04-08,-0.0045430835759115
2022-04-11,-0.0115701222088876
2022-04-12,-0.0068916573324326
2022-04-13,0.005467209656728
2022-04-14,-0.0051377780822386
2022-04-18,-0.0042605567127438
2022-04-19,-0.0054457285606852
2022-04-20,-0.0061969284789278
2022-04-22,-0.0285629329042188
2022-04-25,-0.0035380543401933
2022-04-26,-0.0223336495460089
2022-04-27,0.0104978144954857
2022-04-28,0.0052126676970067
2022-04-29,-0.0185864136318562
2022-05-02,-0.0114668693685342
2022-05-03,-0.0010408949821359
2022-05-04,0.0170471613097025
2022-05-05,-0.0280587757513106
2022-05-06,-0.0016048773076046
2022-05-09,-0.0179293289580063
2022-05-10,-0.0013559322033898
2022-05-11,0.0124818155368053
2022-05-12,0.0123662557353181
2022-05-13,0.0116947997880554
2022-05-16,0.0122423403538962
2022-05-17,0.0051370654051905
2022-05-18,-0.0233663329932254
2022-05-19,0.0071343190866566
2022-05-20,0.0138591654595578
2022-05-23,0.0171263181181329
2022-05-24,0.0021296648723108
2022-05-25,-9.04314484406754e-06
2022-05-26,0.0118466268764694
2022-05-27,0.0004647421574761
2022-05-30,-0.0081292097693448
2022-05-31,0.0028730456084731
2022-06-01,8.082549775045855e-05
2022-06-02,0.0092762212643677
2022-06-03,-0.0114864804747626
2022-06-06,-0.0082446760634371
2022-06-07,-0.0010527653240883
2022-06-08,-0.0154628872535659
2022-06-09,-0.0117562380038387
2022-06-10,-0.0150615347265019
2022-06-13,-0.0273319365572947
2022-06-14,-0.005214526598959
2022-06-15,0.0072896152376473
2022-06-17,-0.0290058069975779
2022-06-20,0.0002804908590032
2022-06-21,-0.0016824732356564
2022-06-22,-0.001635150724783
2022-06-23,-0.0144892586563775
2022-06-24,0.0060358890701468
2022-06-27,0.0212015566726122
2022-06-28,-0.0017168830137747
2022-06-29,-0.0096330685647821
2022-06-30,-0.0108409789002429
2022-07-01,0.0041809583730794
2022-07-04,-0.0034864684600925
2022-07-05,-0.0031842935229036
2022-07-06,0.0043135459585941
2022-07-07,0.0203709518937591
2022-07-08,-0.0043780403057679
2022-07-11,-0.0207101476732244
2022-07-12,0.0006007412536146
2022-07-13,-0.0039686173947552
2022-07-14,-0.0179810177664715
2022-07-15,0.0044735281572185
2022-07-18,0.0037803854957483
2022-07-19,0.0137129060217096
2022-07-20,0.0004275026718916
2022-07-21,0.0075900169910567
2022-07-22,-0.0010905455757171
2022-07-25,0.0135961587060904
2022-07-26,-0.0049665902064426
2022-07-27,0.0166980716032554
2022-07-28,0.0114256984561997
2022-07-29,0.0055362242560699
2022-08-01,-0.0091116173120728
2022-08-02,0.0111225238444607
2022-08-03,0.0039956657185427
2022-08-04,0.0203999036376776
2022-08-05,0.0054772787368262
2022-08-08,0.0181268314674281
2022-08-09,0.0022970055903026
2022-08-10,0.0145879927474206
2022-08-11,-0.0046990093980188
2022-08-12,0.0277620809712171
2022-08-15,0.0023766450285551
2022-08-16,0.0042465850378654
2022-08-17,0.0017266896891958
2022-08-18,0.00092341787737
2022-08-19,-0.0203579555938249
2022-08-22,-0.008924086962761
2022-08-23,0.0213210740174296
2022-08-24,0.0003632915991031
2022-08-25,0.0056156884975819
2022-08-26,-0.0108603741676355
2022-08-29,0.0002137151711056
2022-08-30,-0.0168442794441031
2022-08-31,-0.0082223288750441
2022-09-01,0.0080531030011961
2022-09-02,0.0041574204066845
2022-09-05,0.012077861163227
2022-09-06,-0.0217373867008903
2022-09-08,0.0013847891840677
2022-09-09,0.0216892900032752
2022-09-12,0.0098575244879786
2022-09-13,-0.0230409057641944
2022-09-14,-0.0022293626008628
2022-09-15,-0.0053642342171202
2022-09-16,-0.0061298361132837
2022-09-19,0.0232796486090776
2022-09-20,0.0061972385176707
2022-09-21,-0.0051636641574162
2022-09-22,0.019064465408805
2022-09-23,-0.0206364513018322
2022-09-26,-0.0232912026925418
2022-09-27,-0.0067635683780266
2022-09-28,0.0006920351369306
2022-09-29,-0.007256733455662
2022-09-30,0.0220407935800266
2022-10-03,0.0554086352772249
2022-10-04,0.0008266313052163
2022-10-05,0.0083283145487396
2022-10-06,0.0030973224799057
2022-10-07,-0.0100883796497137
2022-10-10,-0.0037293233082706
2022-10-11,-0.0096083352739755
2022-10-13,-0.0045895129194353
2022-10-14,-0.0194925634295712
2022-10-17,0.0138482404168749
2022-10-18,0.018649229036119
2022-10-19,0.0045877504471112
2022-10-20,0.0077145363537849
2022-10-21,0.0235382475185839
2022-10-24,-0.0326526528195849
2022-10-25,-0.011955556704852
2022-10-26,-0.0162441330937134
2022-10-27,0.0166453832783513
2022-10-28,-0.0008897340393052
2022-10-31,0.0130785147417036
2022-11-01,0.0076872032196626
2022-11-03,-0.0002822225453052
2022-11-04,0.0107702573227483
2022-11-07,-0.0238077102111633
2022-11-08,0.0070919526278372
2022-11-09,-0.0222107438016528
