Date,IBOV
2025-04-01,100.68094580070628
2025-04-02,100.71395670198065
2025-04-03,100.67633962843546
2025-04-04,97.69384308306466
2025-04-07,96.41332719177032
2025-04-08,95.14202364501767
2025-04-09,98.10839858744052
2025-04-10,97.00214954705974
2025-04-11,98.0208813142945
2025-04-14,99.38123752495012
2025-04-15,99.2207891908491
2025-04-16,98.5083678796254
2025-04-17,99.531705819131
2025-04-22,100.1566098572087
2025-04-23,101.50161216029483
2025-04-24,103.31644403500695
2025-04-25,103.43850760018427
2025-04-28,103.6511592200215
2025-04-29,103.71027176416399
2025-04-30,103.69031168432366
2025-05-02,103.74174727468142
2025-05-05,102.48042376784893
2025-05-06,102.49961615231078
2025-05-07,102.40902809765089
2025-05-08,104.5846768002457
2025-05-09,104.79963150621839
2025-05-12,104.83878397052055
2025-05-13,106.68125287885772
2025-05-14,106.26669737448186
2025-05-15,106.96606786427152
2025-05-16,106.85321664363588
2025-05-19,107.19791186857061
2025-05-20,107.56179947796723
2025-05-21,105.85060647934907
2025-05-22,105.38384768923699
2025-05-23,105.80684784277605
2025-05-26,106.0463688008599
2025-05-27,107.12498080761561
2025-05-28,106.62367572547222
2025-05-29,106.35191156149249
2025-05-30,105.19499462613243
2025-06-02,105.01074773529871
2025-06-03,105.59342852756033
2025-06-04,105.17580224167058
2025-06-05,104.58774758175964
2025-06-06,104.48487640104416
2025-06-09,104.1754951635192
2025-06-10,104.74128665745441
2025-06-11,105.2725318593583
2025-06-12,105.7884231536927
2025-06-13,105.33778596652856
2025-06-16,106.90618762475057
2025-06-17,106.58682634730548
2025-06-18,106.4923998157532
2025-06-20,105.26331951481663
2025-06-23,104.8295716259789
2025-06-24,105.30093658836182
2025-06-25,104.22769844925541
2025-06-26,105.26178412405964
2025-06-27,105.07139567019814
2025-06-30,106.59834177798257
2025-07-01,107.1311223706434
2025-07-02,106.74881007216344
2025-07-03,108.1897742975588
2025-07-04,108.6120067557194
2025-07-07,107.08582834331347
2025-07-08,106.94226930753888
2025-07-09,105.54352832795956
2025-07-10,104.9769691386459
2025-07-11,104.55013050821445
2025-07-14,103.8684170121297
2025-07-15,103.83079993858448
2025-07-16,104.03116843236614
2025-07-17,104.07262398280375
2025-07-18,102.39674497159541
2025-07-21,102.99938584369737
2025-07-22,102.89881774911731
2025-07-23,103.92138799324444
2025-07-24,102.72378320282527
2025-07-25,102.5057577153387
2025-07-28,101.43482266236772
2025-07-29,101.8931368033166
2025-07-30,102.86350376170752
2025-07-31,102.15799170889008
2025-08-01,101.67127283893767
2025-08-04,102.08122217104267
2025-08-05,102.21940733916797
2025-08-06,103.28420082911116
2025-08-07,104.81191463227407
2025-08-08,104.33978197451266
2025-08-11,104.11715031475526
2025-08-12,105.87594042683878
2025-08-13,104.93397819745142
2025-08-14,104.6798710271766
2025-08-15,104.6683555964995
2025-08-18,105.4214647627823
2025-08-19,103.20282511899296
2025-08-20,103.3832335329343
2025-08-21,103.26347305389238
2025-08-22,105.91739597727639
2025-08-25,105.96115461384939
2025-08-26,105.76615998771706
2025-08-27,106.867802855827
2025-08-28,108.28266543835426
2025-08-29,108.56901581452499
2025-09-01,108.34101028711827
2025-09-02,107.73453093812395
2025-09-03,107.3729464148628
2025-09-04,108.23967449715973
2025-09-05,109.50406878550612
2025-09-08,108.8530631045603
2025-09-09,108.71948410870587
2025-09-10,109.28066943037022
2025-09-11,109.89636112390622
2025-09-12,109.22155688622775
2025-09-15,110.20036849378185
2025-09-16,110.59573161369588
2025-09-17,111.77184093351778
2025-09-18,111.69967756794124
2025-09-19,111.97988638108416
2025-09-22,111.39950867495796
2025-09-23,112.40979579302952
2025-09-24,112.46123138338726
2025-09-25,111.55074466451731
2025-09-26,111.6589897128821
2025-09-29,112.34223859972381
2025-09-30,112.26546906187644
2025-10-01,111.71272838937529
2025-10-02,110.50974973130681
2025-10-03,110.70244127130373
2025-10-06,110.24719791186877
2025-10-07,108.51834791954573
2025-10-08,109.12405957316156
2025-10-09,108.78857669276849
2025-10-10,107.99938584369741
2025-10-13,108.84615384615404
2025-10-14,108.76938430830666
2025-10-15,109.47643175188104
2025-10-16,109.16628281897765
2025-10-17,110.08674957776776
2025-10-20,110.9388914478737
2025-10-21,110.6133886074008
2025-10-22,111.21833256563818
2025-10-23,111.86933824658398
2025-10-24,112.21556886227569
2025-10-27,112.82742207891931
2025-10-28,113.18056195301726
2025-10-29,114.10486718869974
2025-10-30,114.21771840933539
2025-10-31,114.8011668969755
2025-11-03,115.50284047290056
2025-11-04,115.69476431751902
2025-11-05,117.68309534776623
2025-11-06,117.71764163979755
2025-11-07,118.27422078919105
2025-11-10,119.19008137571032
2025-11-11,121.10317825886709
2025-11-12,121.01412559496414
2025-11-13,120.65254107170298
2025-11-14,121.09550130508238
2025-11-17,120.52280055274089
2025-11-18,120.16121602947972
2025-11-19,119.28527560264108
2025-11-21,118.8162137263936
2025-11-24,119.2062029786583
2025-11-25,119.69138645785375
2025-11-26,121.721940733917
2025-11-27,121.52003684937837
2025-11-28,122.11883924458797
2025-12-01,121.76493167511153
2025-12-02,123.66958390910507
2025-12-03,124.1785659450332
2025-12-04,126.25211116229099
2025-12-05,120.811454015047
2025-12-08,121.43942883463859
2025-12-09,121.281283586673
2025-12-10,122.12114233072336
2025-12-11,122.20865960386935
2025-12-12,123.41931521572258
2025-12-15,124.73668048518365
2025-12-16,121.73959772762184
2025-12-17,120.77921080915108
2025-12-18,121.23675725472147
2025-12-19,121.65898971288208
2025-12-22,121.40488254260724
2025-12-23,123.18132964839567
2025-12-26,123.51988331030262
2025-12-29,123.20743129126377
2025-12-30,123.69491785659466
2026-01-02,123.24504836480901
2026-01-05,124.26685091355768
2026-01-06,125.6440964225397
2026-01-07,124.34745892829741
2026-01-08,125.08598188238923
2026-01-09,125.4183939812684
2026-01-12,125.24950099800417
2026-01-13,124.34592353754049
2026-01-14,126.78182097343793
2026-01-15,127.1057884231539
2026-01-16,126.51619837248602
2026-01-19,126.55381544603124
2026-01-20,127.65008444649186
2026-01-21,131.90311684323686
2026-01-22,134.79886381084012
2026-01-23,137.30922769844952
2026-01-26,137.20328573622012
2026-01-27,139.65837555657941
2026-01-28,141.78642714570887
2026-01-29,140.5911254414251
2026-01-30,139.23230462152645
2026-02-02,140.32934131736553
2026-02-03,142.54107170274864
2026-02-04,139.49639183172144
2026-02-05,139.81805619530198
2026-02-06,140.44986949178596
2026-02-09,142.9763549823433
2026-02-10,142.7368340242595
2026-02-11,145.6310456011058
2026-02-12,144.14709043451592
2026-02-13,143.14755105174302
2026-02-18,142.80362352218674
2026-02-19,144.73668048518385
2026-02-20,146.27207124213152
2026-02-23,144.98234300629548
2026-02-24,147.00598802395248
2026-02-25,146.82020574236182
2026-02-26,146.63365576539266
2026-02-27,144.93090741593775
2026-03-02,145.33010901274415
2026-03-03,140.5688622754495
2026-03-04,142.30462152617883
2026-03-05,138.54137878090015
2026-03-06,137.69768155995746
2026-03-09,138.88760939659187
2026-03-10,140.8314140948876
2026-03-11,141.23215108245097
2026-03-12,137.63626592967958
2026-03-13,136.3833870720103
2026-03-16,138.08920620297914
2026-03-17,138.49992323046263
2026-03-18,137.9087977890378
2026-03-19,138.3932135728548
2026-03-20,135.28251189927886
2026-03-23,139.66835559649985
2026-03-24,140.11131582987923
2026-03-25,142.34914785813044
2026-03-26,140.28327959465742
2026-03-27,139.3804698295722
2026-03-30,140.11515430677164
2026-03-31,143.91371103946014
