ano,ABEV3,ALOS3,ANIM3,AXIA3,AZZA3,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BPAC11,BRAP4,BRAV3,BRKM5,CMIG4,COGN3,CPFE3,CPLE3,CSAN3,CSMG3,CSNA3,CVCB3,CXSE3,CYRE3,DIRR3,ECOR3,EGIE3,EMBJ3,ENEV3,ENGI11,EQTL3,EZTC3,FLRY3,GGBR4,GOAU4,HYPE3,IGTI11,IRBR3,ISAE4,ITSA4,ITUB3,ITUB4,JHSF3,KLBN11,LREN3,MDNE3,MGLU3,MOTV3,MOVI3,MRVE3,MULT3,PETR3,PETR4,POMO4,PRIO3,PSSA3,RADL3,RAIL3,RAPT4,RENT3,SANB11,SAPR11,SBSP3,SLCE3,SMFT3,SUZB3,TAEE11,TEND3,TOTS3,UGPA3,USIM5,VALE3,VBBR3,VIVT3,WEGE3,YDUQ3
2024,0.7854673267782638,0.7860549196859534,0.7734801490608388,0.7726342229996954,0.7600351868228524,0.7929179251251501,,,,1.0,0.7659202511670558,,0.9511739175693709,0.763286745387667,0.7536978378189487,0.9808968368377923,0.7703192218191474,0.8095371056422274,0.7732882839955495,0.7596473689953374,0.8010851888819713,0.7616964562456477,0.7419962658554036,0.9596757369174957,0.7719460921415396,0.769059114823735,0.680374113388648,0.7735020284387616,0.7637240137422038,0.7595912092253365,0.7936050017347603,0.7809364742629216,0.7669066546301359,0.775925874592211,0.7641286909597296,0.7748082784574322,0.7698019581438069,0.7757220779405595,0.8772049265901578,0.8030246848191963,0.8177663280391556,,,0.7744071012891404,0.7608896444422116,0.7643261790928287,0.7675060518628051,0.7677373248658094,0.7990250280720056,0.766167042961346,0.7585091137823232,0.8492445385306311,0.7672625660694794,0.7674735996278981,0.777504872431866,0.7691182146153727,0.7882648408495603,0.766511449831885,0.7607882601129363,0.7678843146460433,0.7615639323702246,,0.8097404686526567,0.0,0.7654174676508739,0.7622114510982823,0.766488506371219,0.9028824082254283,0.7670806889701075,0.7744951124118378,0.7756095627046613,0.7580185389844083,0.7694505743678627,0.7812045804986009,0.7660253045600994,0.7706105959998811,0.7702180521189997
